house_id,neighborhood,area,bedrooms,bathrooms,style,price
1318,C,1875,4,2,ranch,477555
4508,A,3371,5,3,victorian,848715
7315,C,41,1,0,lodge,22335
4807,C,3787,5,3,victorian,951883
4926,B,3863,5,3,ranch,1917302
1952,B,2920,5,3,victorian,1452403
5277,A,2336,5,3,victorian,592035
1968,A,2068,4,2,victorian,525419
490,B,2349,4,2,ranch,1170748
5711,B,3408,6,4,victorian,1693139
1561,A,3213,7,4,victorian,809767
3698,B,2232,4,2,victorian,1113067
2457,B,1366,2,1,victorian,685893
1554,C,3381,5,3,victorian,851195
908,A,3567,5,3,victorian,897323
2244,B,1586,3,2,ranch,794505
7045,A,1303,3,2,victorian,335615
2218,B,2441,4,2,ranch,1216104
4606,C,952,0,0,lodge,248179
2691,B,3337,6,4,victorian,1658136
412,C,1676,4,2,ranch,428203
5612,C,2843,5,3,victorian,717771
3567,B,521,1,0,lodge,269156
4281,C,1048,3,2,ranch,272375
6506,A,3529,5,3,victorian,887899
6494,C,1547,3,2,victorian,396127
3053,B,2445,4,2,ranch,1218076
2598,A,1529,2,1,ranch,391511
2866,B,3561,6,4,victorian,1768568
3581,A,2020,4,2,ranch,513515
330,C,1147,3,2,ranch,296927
1385,A,2084,4,2,ranch,529387
5144,C,2928,6,4,victorian,739003
7997,B,3565,5,3,victorian,1770388
539,B,1113,2,1,ranch,561164
1342,C,1287,2,1,ranch,331495
7312,A,2210,4,2,ranch,560635
5668,C,1989,4,2,ranch,505827
3975,B,92,1,0,lodge,57659
6638,B,1338,3,2,victorian,672241
7310,A,1012,2,1,ranch,263295
1722,A,2905,5,3,victorian,733147
3856,A,3099,6,4,victorian,781411
4231,B,1348,3,2,victorian,677171
4712,B,1753,4,2,ranch,876920
1822,B,1387,2,1,lodge,696246
7272,B,132,1,0,lodge,77379
3482,B,4525,6,4,victorian,2243820
5364,C,2492,5,3,victorian,630723
2962,A,828,2,1,ranch,217663
7303,B,2356,4,2,ranch,1174199
7351,C,3321,5,3,victorian,836315
7470,B,3478,5,3,victorian,1727497
4821,B,2047,4,2,ranch,1021862
4085,C,2364,4,2,victorian,598827
5741,B,1916,4,2,victorian,957279
5444,B,1456,3,2,ranch,730415
5201,A,1291,3,2,ranch,332639
287,B,3003,5,3,victorian,1493322
5662,B,1552,3,2,ranch,777743
2980,B,910,2,1,ranch,461085
5197,A,3251,6,4,victorian,819107
7807,A,3273,6,4,victorian,824563
1212,B,3182,7,4,victorian,1581805
3137,A,3264,5,3,victorian,822179
7862,B,1041,2,1,ranch,525668
6751,B,3324,5,3,victorian,1651575
1030,B,2435,6,4,victorian,1213450
2865,C,2194,4,2,victorian,556667
2258,A,165,1,0,lodge,53087
7837,C,1922,4,2,victorian,489211
4320,C,1900,4,2,ranch,483755
2638,A,1082,2,1,ranch,280655
5406,B,1091,3,2,lodge,550470
3915,A,1325,3,2,ranch,341071
5100,A,71,1,0,lodge,29775
4099,A,1924,4,2,victorian,489707
6819,A,1118,2,1,victorian,289583
4078,A,1714,4,2,victorian,437627
3855,C,1247,3,2,victorian,321727
2092,B,2154,4,2,ranch,1074613
1276,C,2713,6,4,victorian,685683
5508,A,3874,5,3,victorian,973459
2056,B,420,1,0,lodge,219363
6007,B,316,1,0,lodge,168091
349,B,1261,2,1,lodge,634128
1066,A,1436,3,2,ranch,368599
4165,C,2483,5,3,victorian,628491
6956,B,1053,3,2,ranch,531736
1141,B,1356,3,2,ranch,681115
243,B,1215,3,2,ranch,611602
2492,A,3395,5,3,victorian,854667
1835,B,2335,4,2,ranch,1163846
4259,B,68,1,0,lodge,45827
6491,B,2278,4,2,ranch,1135745
4643,B,3568,5,3,victorian,1771867
2315,B,1963,4,2,ranch,980450
6656,A,1363,2,1,lodge,350343
1139,B,1075,3,2,ranch,542582
3141,A,1162,3,2,ranch,300647
5997,A,1089,2,1,lodge,282391
3164,B,1027,2,1,ranch,518766
6058,C,1677,4,2,ranch,428451
4784,B,1679,4,2,ranch,840438
5094,C,1294,3,2,ranch,333383
6720,C,1438,2,1,ranch,368943
5278,A,1301,3,2,ranch,335119
5081,C,2220,4,2,ranch,563115
7191,B,1370,3,2,victorian,688017
7556,A,1430,2,1,lodge,366959
2491,C,1047,3,2,ranch,272127
3883,B,1259,2,1,lodge,633142
5354,C,3272,7,4,victorian,824399
6351,B,3815,5,3,victorian,1893638
706,A,4005,5,3,victorian,1005947
3871,C,3615,5,3,victorian,909227
379,C,3464,5,3,victorian,871779
2611,A,3094,5,3,victorian,780019
1724,C,4806,6,4,victorian,1204747
7476,A,3790,5,3,victorian,952627
2003,A,3900,5,3,victorian,979907
3026,B,1006,0,0,lodge,508177
1447,B,3022,5,3,victorian,1502689
2511,A,1326,3,2,ranch,341319
1344,B,4568,6,4,victorian,2265019
3608,C,4370,7,4,victorian,1096703
5477,B,720,2,1,ranch,367415
1375,C,1223,4,2,victorian,315859
1613,B,4224,6,4,victorian,2095427
3389,B,1909,4,2,victorian,953828
5065,C,2074,4,2,victorian,526907
7185,A,3420,5,3,victorian,860867
6174,A,1247,2,1,ranch,321575
6180,B,1198,3,2,lodge,603221
7387,A,1113,3,2,ranch,288495
328,B,1025,2,1,lodge,517780
3213,C,4345,6,4,victorian,1090419
3345,B,2403,5,3,victorian,1197522
3865,C,2221,4,2,victorian,563363
2431,B,1584,4,2,ranch,793603
2074,A,3279,5,3,victorian,825899
6486,C,1295,3,2,ranch,333631
3796,C,4077,7,4,victorian,1024039
6793,C,487,0,0,lodge,132859
1797,C,1077,2,1,ranch,279415
2909,C,1527,3,2,ranch,391167
6732,C,2667,5,3,victorian,674123
7717,A,2392,4,2,victorian,605771
2694,A,4792,6,4,victorian,1201275
7905,C,1822,3,2,ranch,464327
1368,A,2259,4,2,ranch,572787
632,A,535,1,0,lodge,144847
7508,A,673,0,0,lodge,178987
933,B,2545,6,4,victorian,1267680
7699,B,6,1,0,lodge,15261
4387,B,1490,3,2,victorian,747177
6047,C,3342,5,3,victorian,841523
1225,C,364,1,0,lodge,102439
294,B,2233,4,2,victorian,1113560
3422,A,1476,3,2,ranch,378519
5766,A,1186,3,2,ranch,306599
6880,A,2426,4,2,victorian,614203
1786,A,1012,2,1,lodge,263295
6653,B,3580,5,3,victorian,1777783
4439,B,3824,6,4,victorian,1898227
5031,C,5081,6,4,victorian,1272947
2336,C,1952,4,2,ranch,496651
7602,B,3187,5,3,victorian,1584034
2685,A,2203,4,2,ranch,558899
1703,C,1304,3,2,victorian,335863
3774,A,928,3,2,victorian,242615
2348,B,74,1,0,lodge,48785
3473,C,1086,2,1,lodge,281647
1097,B,2115,4,2,ranch,1055386
2163,B,3394,5,3,victorian,1686085
5979,C,1570,2,1,lodge,401679
5613,C,2138,4,2,ranch,542779
2137,B,2616,6,4,victorian,1302683
6448,B,2943,7,4,victorian,1463978
3765,C,1369,2,1,ranch,351831
4327,A,1591,4,2,ranch,407123
1489,B,2596,5,3,victorian,1292671
5275,B,2158,4,2,ranch,1076585
3511,A,1057,2,1,lodge,274455
6393,A,1671,3,2,lodge,426879
7846,B,3699,6,4,victorian,1836602
4258,A,263,1,0,lodge,77391
7152,A,856,0,0,lodge,224371
4232,C,2008,4,2,ranch,510539
4654,B,1515,3,2,ranch,759502
5953,B,885,0,0,lodge,448524
3579,C,1343,4,2,ranch,345619
3365,C,1230,3,2,victorian,317511
3476,A,4543,6,4,victorian,1139523
4870,B,241,1,0,lodge,131116
7473,B,3572,6,4,victorian,1773991
5569,A,2515,4,2,ranch,636275
3084,C,794,3,2,victorian,209383
6907,A,4024,6,4,victorian,1010811
2867,A,3994,7,4,victorian,1003455
3639,C,4375,6,4,victorian,1097859
689,A,4143,6,4,victorian,1040323
4375,C,1931,4,2,victorian,491443
4594,A,1183,3,2,victorian,305855
7610,A,1408,3,2,ranch,361655
4410,B,3523,5,3,victorian,1749682
7741,B,157,1,0,lodge,89704
2410,A,1071,2,1,lodge,277927
7180,C,4,1,0,lodge,13159
2840,A,1063,3,2,ranch,276095
5415,A,920,2,1,lodge,240479
604,B,1396,3,2,victorian,700835
5320,B,2357,5,3,victorian,1174844
5858,B,2411,4,2,victorian,1201314
6655,A,1695,4,2,ranch,432915
7698,A,2160,4,2,victorian,548235
3745,B,70,1,0,lodge,46813
7990,A,1349,3,2,ranch,347023
2924,B,1322,3,2,ranch,664353
3903,C,3466,5,3,victorian,872275
4867,B,1566,3,2,ranch,784645
5029,B,4676,6,4,victorian,2318263
5615,C,4125,6,4,victorian,1035859
697,B,954,0,0,lodge,482541
5257,B,3683,5,3,victorian,1828562
6525,C,2627,4,2,victorian,664051
7390,C,5109,7,4,victorian,1279975
7080,B,1986,4,2,victorian,991789
5466,B,984,2,1,ranch,497567
6167,B,1374,3,2,victorian,689989
1177,C,5215,6,4,victorian,1306179
4569,A,1931,4,2,victorian,491443
1787,B,4429,6,4,victorian,2196492
3474,A,2208,4,2,victorian,560139
6777,B,1962,4,2,victorian,979957
4386,A,1460,3,2,ranch,374551
6204,A,5042,6,4,victorian,1263275
3468,C,3180,6,4,victorian,801499
745,A,2099,4,2,victorian,533107
3646,C,2162,4,2,victorian,548731
4351,B,3259,5,3,victorian,1619530
4148,C,950,2,1,lodge,247919
6651,B,2577,6,4,victorian,1283456
7624,B,3317,6,4,victorian,1648276
1464,A,1821,4,2,ranch,464163
5519,B,1405,2,1,victorian,705120
615,B,3384,5,3,victorian,1681155
904,C,915,0,0,lodge,239003
3050,B,2045,4,2,ranch,1020876
1060,A,1411,4,2,victorian,362483
3663,B,1441,3,2,victorian,723020
4647,A,3265,5,3,victorian,822427
7308,B,2186,4,2,lodge,1090389
7563,A,2014,4,2,victorian,512027
3425,A,2955,5,3,victorian,745547
5634,C,1150,3,2,ranch,297671
4539,B,2030,4,2,victorian,1013481
7007,A,1279,2,1,lodge,329511
705,B,1306,3,2,victorian,656465
5655,B,3709,6,4,victorian,1841532
366,B,1133,2,1,lodge,571024
3984,A,4083,5,3,victorian,1025291
2120,A,1159,2,1,lodge,299751
1270,B,3506,6,4,victorian,1741453
5539,C,2990,5,3,ranch,754227
1843,B,275,1,0,lodge,147878
759,A,3291,6,4,victorian,829027
1048,B,1355,2,1,ranch,680470
3777,A,4956,6,4,victorian,1241947
5844,A,2624,5,3,ranch,663459
6958,C,5213,8,5,victorian,1305919
7645,B,2809,5,3,victorian,1397680
2988,C,3010,5,3,victorian,759187
5518,B,1645,3,2,victorian,823592
1279,A,719,0,0,lodge,190395
5152,C,834,2,1,ranch,219151
999,C,1744,4,2,victorian,445067
5418,C,3071,5,3,victorian,774315
3654,A,1850,4,2,victorian,471355
3840,C,2233,4,2,lodge,566339
7222,A,1055,3,2,ranch,274111
5261,A,1495,2,1,lodge,383079
2902,A,3445,5,3,victorian,867067
4637,B,1074,2,1,ranch,541937
6212,C,1382,3,2,ranch,355207
5063,B,4656,6,4,victorian,2308403
7909,B,1450,3,2,ranch,727457
7392,A,4998,6,4,victorian,1252363
2197,C,1777,4,2,victorian,453251
4084,A,1363,3,2,ranch,350495
7794,B,2216,4,2,ranch,1105179
3621,B,2989,5,3,victorian,1486420
1326,C,1172,3,2,lodge,303127
630,A,3060,5,3,victorian,771587
881,B,4452,6,4,victorian,2207831
6208,C,1489,4,2,victorian,381827
6614,B,1099,3,2,victorian,554414
4464,A,1496,3,2,ranch,383479
1370,A,94,1,0,lodge,35479
1512,B,2268,4,2,ranch,1130815
7086,A,176,1,0,lodge,55815
2517,B,1585,3,2,victorian,794012
7136,C,1278,2,1,ranch,329263
7949,A,2063,4,2,ranch,524179
570,C,1415,3,2,victorian,363391
5453,B,1072,2,1,lodge,540951
5908,B,3454,5,3,victorian,1715665
5169,A,1282,2,1,lodge,330255
2291,B,1134,2,1,ranch,571517
5972,A,2482,6,4,victorian,628395
3930,A,3354,5,3,victorian,844499
4305,B,1452,3,2,victorian,728443
730,B,4434,6,4,victorian,2198957
5235,C,4165,6,4,victorian,1045779
1418,B,782,3,2,ranch,398133
5146,A,1522,2,1,lodge,389775
6539,A,1334,2,1,lodge,343151
5772,A,1376,3,2,victorian,353719
4605,C,2636,5,3,victorian,666435
6809,B,1249,2,1,lodge,628212
6646,A,2701,5,3,victorian,682555
4976,B,3811,5,3,victorian,1891666
4453,C,1422,2,1,lodge,364975
7452,A,4169,6,4,victorian,1046771
6677,C,2685,4,2,victorian,678435
617,A,1530,4,2,ranch,391995
4748,B,3545,5,3,victorian,1760528
7467,A,2957,5,3,victorian,746043
911,B,1557,3,2,ranch,780208
5665,A,4778,6,4,victorian,1197803
1903,B,2718,6,4,victorian,1352969
264,B,2007,4,2,victorian,1002142
1210,B,1955,4,2,ranch,976506
966,C,2591,4,2,victorian,655123
6772,A,2102,4,2,ranch,533851
7094,C,1754,4,2,victorian,447547
7740,A,1348,4,2,ranch,346859
3335,B,1360,3,2,ranch,683087
3821,A,1681,4,2,victorian,429443
781,A,167,1,0,lodge,53583
1208,B,2429,4,2,victorian,1210188
6396,C,1417,3,2,ranch,363887
6132,B,4466,5,3,ranch,2214581
3657,A,1511,4,2,victorian,387283
6127,A,424,1,0,lodge,117319
6377,B,1010,2,1,lodge,510385
2145,B,1037,3,2,victorian,523848
7841,A,3465,5,3,ranch,872027
7697,C,3494,6,4,victorian,879371
6281,A,1219,3,2,lodge,314783
420,C,1511,3,2,ranch,387199
5229,C,1350,2,1,ranch,347119
465,B,1071,2,1,ranch,540458
1281,B,1837,4,2,victorian,918332
6238,B,1972,4,2,victorian,984887
2114,B,860,3,2,ranch,436587
2587,B,548,0,0,lodge,282383
3364,C,2153,4,2,ranch,546499
6403,A,533,0,0,lodge,144267
4482,B,1004,0,0,lodge,507191
4300,A,824,0,0,lodge,216435
1338,B,2454,4,2,lodge,1222513
7877,C,3403,5,3,victorian,856651
5251,A,1249,3,2,victorian,322223
1230,B,3552,6,4,victorian,1764131
5579,C,2219,4,2,victorian,562867
3230,C,4018,5,3,victorian,1009171
3072,C,2461,5,3,victorian,623035
6024,C,4159,6,4,victorian,1044291
4353,B,1178,3,2,ranch,593361
6192,B,2951,5,3,victorian,1467686
3412,C,3905,7,4,victorian,981383
3040,B,1374,2,1,ranch,689837
2038,C,3346,5,3,victorian,842515
408,A,1753,4,2,ranch,447299
3015,A,2879,5,3,victorian,726699
5893,C,3497,5,3,victorian,879963
3115,C,1050,3,2,victorian,272871
6350,B,2038,4,2,victorian,1017425
952,B,3828,6,4,victorian,1900199
6278,B,1816,4,2,victorian,907979
6799,C,1328,2,1,lodge,341663
2817,B,1150,2,1,lodge,579405
2589,C,3030,5,3,victorian,764147
357,B,3509,6,4,victorian,1742932
7189,C,2216,4,2,victorian,562123
1953,A,4430,6,4,victorian,1111499
2255,B,828,0,0,lodge,420423
2266,B,1414,3,2,ranch,709709
1566,C,3000,5,3,victorian,756707
7356,A,3731,5,3,victorian,937995
3541,C,2894,5,3,victorian,730419
1727,B,2452,4,2,ranch,1221527
1898,B,1553,4,2,victorian,778320
5849,A,2522,4,2,victorian,638011
2715,A,3099,5,3,ranch,781259
5074,A,3784,5,3,victorian,951139
334,A,3984,6,4,victorian,1000891
7709,A,2973,4,2,ranch,749859
1629,B,3191,5,3,victorian,1586006
2029,B,3325,5,3,victorian,1652068
4577,B,2736,5,3,ranch,1361691
5454,C,730,0,0,lodge,193123
251,A,1157,2,1,ranch,299255
6161,C,1584,3,2,victorian,405303
5982,B,4607,7,4,victorian,2284330
819,B,4645,7,4,victorian,2303064
3168,A,2268,4,2,victorian,575019
957,B,4443,6,4,victorian,2203394
6126,A,895,3,2,ranch,234431
835,B,2958,6,4,victorian,1471289
7720,B,3558,5,3,victorian,1766937
4693,B,1001,2,1,lodge,505948
7057,B,1626,4,2,ranch,814309
3687,B,907,0,0,lodge,459370
3776,B,113,1,0,lodge,68012
4014,A,1746,4,2,ranch,445563
546,A,766,2,1,lodge,202287
1309,C,1292,3,2,ranch,332887
5250,C,1841,4,2,ranch,469123
986,B,2534,4,2,ranch,1261953
2594,C,2819,5,3,ranch,711819
5526,B,3472,5,3,victorian,1724539
7022,C,4377,6,4,victorian,1098355
4558,C,1376,3,2,ranch,353719
6553,C,1240,2,1,ranch,319839
3235,A,1555,4,2,ranch,398195
5723,C,3210,5,3,victorian,808787
7341,C,1200,3,2,ranch,310071
2023,B,1422,3,2,ranch,713653
3151,B,1297,3,2,ranch,652028
3292,C,3856,6,4,victorian,969147
5985,B,1172,2,1,lodge,590251
4700,B,1471,3,2,lodge,737810
5037,C,4954,6,4,victorian,1241451
3783,B,918,2,1,lodge,465029
4548,A,1202,3,2,victorian,310567
2957,B,2562,5,3,victorian,1275909
7579,B,603,0,0,lodge,309498
3043,B,1321,2,1,lodge,663708
7873,A,3189,5,3,victorian,803579
7184,C,1133,2,1,lodge,293303
5339,A,1819,4,2,victorian,463667
504,C,2268,4,2,ranch,575019
7362,C,2214,4,2,ranch,561627
4580,B,1264,3,2,ranch,635759
3924,B,835,0,0,lodge,423874
1927,B,3268,6,4,victorian,1624119
3377,A,968,0,0,lodge,252147
7113,A,4130,6,4,victorian,1037099
1008,B,963,2,1,lodge,487214
1583,A,1840,4,2,victorian,468875
3101,B,1124,2,1,lodge,566587
4301,B,4240,6,4,victorian,2103315
1606,B,258,1,0,lodge,139497
3336,B,4036,5,3,victorian,2002591
1419,B,1402,2,1,lodge,703641
6885,C,5254,6,4,victorian,1315851
2829,C,2366,4,2,ranch,599323
4917,B,1563,4,2,ranch,783250
503,C,2201,4,2,lodge,558403
7746,C,2278,4,2,victorian,577499
3034,A,1657,4,2,ranch,423491
6723,B,1251,3,2,lodge,629350
1196,C,3435,5,3,victorian,864587
4578,B,1999,4,2,victorian,998198
1462,C,1836,4,2,ranch,467883
6258,C,2020,4,2,ranch,513515
898,B,312,1,0,lodge,166119
1885,C,2094,4,2,victorian,531867
6847,B,3777,5,3,victorian,1874904
443,B,1336,4,2,victorian,671339
7751,A,1852,4,2,ranch,471851
6483,A,1919,4,2,victorian,488467
1999,C,2934,5,3,victorian,740339
2644,B,2328,4,2,ranch,1160395
4585,B,6392,8,5,victorian,3164487
4333,B,1276,3,2,victorian,641675
317,A,3040,5,3,victorian,766627
7102,B,1200,3,2,ranch,604207
4120,A,102,1,0,lodge,37463
7580,C,1793,4,2,ranch,457219
6765,C,154,1,0,lodge,50359
5396,B,1150,0,0,lodge,579169
3092,B,1110,2,1,ranch,559685
6899,A,1000,3,2,ranch,260471
354,B,3331,6,4,victorian,1655178
2233,C,4867,7,4,victorian,1219959
5759,A,1386,3,2,ranch,356199
4950,B,3069,6,4,victorian,1526012
1007,C,3435,5,3,victorian,864587
6188,A,1997,4,2,victorian,507811
2362,A,2820,5,3,victorian,712067
1041,A,3359,7,4,victorian,845975
5018,C,2013,4,2,victorian,511779
2572,B,1117,3,2,victorian,563288
3116,B,1726,4,2,ranch,863609
6515,B,1112,2,1,ranch,560671
4226,A,3226,5,3,victorian,812755
673,A,2280,4,2,victorian,577995
6740,B,1423,4,2,ranch,714230
511,A,873,0,0,lodge,228587
1929,A,3277,5,3,victorian,825403
2150,C,1515,3,2,ranch,388191
5206,B,1192,3,2,lodge,600263
2193,A,2061,4,2,victorian,523683
6776,C,3800,6,4,victorian,955259
3889,C,89,1,0,lodge,34239
5559,A,1547,4,2,ranch,396211
2708,B,878,2,1,lodge,445309
6552,B,2559,5,3,victorian,1274430
4903,C,271,1,0,lodge,79375
3568,C,1400,2,1,ranch,359519
5590,C,1852,4,2,victorian,471851
5015,A,3807,5,3,victorian,956843
755,B,1152,2,1,victorian,580391
6626,C,3328,5,3,victorian,838051
2575,B,2346,4,2,ranch,1169269
3993,B,68,1,0,lodge,45827
5754,A,3588,5,3,victorian,902531
2019,B,5331,7,4,victorian,2641262
4513,A,3402,5,3,ranch,856403
7775,B,1281,2,1,ranch,643988
3094,C,1145,0,0,lodge,296043
7133,B,1031,3,2,victorian,520890
5258,B,1115,2,1,lodge,562150
6293,C,1553,2,1,lodge,397463
927,B,1274,2,1,ranch,640537
5468,A,3098,6,4,victorian,781163
6753,B,1486,3,2,victorian,745205
4041,C,4454,6,4,victorian,1117451
278,C,2466,4,2,victorian,624123
5049,C,3912,6,4,victorian,983035
222,C,1458,3,2,lodge,374055
7225,A,1916,4,2,victorian,487723
1039,A,4736,8,5,victorian,1187623
4366,A,3531,5,3,victorian,888395
1413,C,1651,3,2,victorian,421919
3516,B,2368,4,2,victorian,1180115
2357,C,1205,3,2,ranch,311311
2389,C,3845,5,3,victorian,966267
2379,B,2372,4,2,ranch,1182087
1401,A,3387,5,3,victorian,852683
5608,A,1293,2,1,lodge,332983
7683,B,1456,3,2,victorian,730415
7859,B,2663,4,2,ranch,1325550
3785,B,3716,6,4,victorian,1844983
2296,A,188,1,0,lodge,58791
1874,B,1714,4,2,victorian,857693
5416,B,1623,3,2,victorian,812746
6875,B,1856,4,2,ranch,927699
1611,C,1085,3,2,victorian,281551
4851,C,2152,4,2,ranch,546251
6603,B,2405,4,2,victorian,1198356
6164,A,1887,4,2,ranch,480531
4457,B,3390,5,3,victorian,1684113
1434,C,1766,3,2,ranch,450439
2632,A,2772,6,4,victorian,700315
3100,A,3239,5,3,victorian,815979
5800,C,4718,6,4,victorian,1182923
4528,A,2880,6,4,victorian,727099
7971,B,1306,3,2,victorian,656465
4501,B,1901,4,2,victorian,949884
6186,B,4282,6,4,victorian,2124021
1833,A,2169,4,2,victorian,550467
5757,A,4369,6,4,victorian,1096371
7568,B,3178,5,3,victorian,1579597
245,C,1356,3,2,ranch,348759
4287,C,856,2,1,lodge,224607
6695,B,4268,5,3,victorian,2116967
364,B,1552,3,2,ranch,777743
2390,B,3026,6,4,victorian,1504813
3127,B,1159,2,1,ranch,583842
4103,B,1152,3,2,ranch,580543
2290,A,2123,4,2,victorian,539059
7118,C,3150,6,4,victorian,794059
7171,B,1302,3,2,ranch,654493
5173,B,1589,3,2,ranch,795984
5178,B,1468,3,2,ranch,736331
3970,C,986,2,1,ranch,256847
595,A,9,1,0,lodge,14399
739,B,3106,5,3,victorian,1544101
3334,C,3528,5,3,victorian,887651
5101,B,168,1,0,lodge,95127
5956,A,6461,8,5,victorian,1615423
4829,A,1242,3,2,lodge,320487
3622,C,1103,3,2,ranch,286015
4805,A,3688,5,3,victorian,927331
4986,B,2828,5,3,victorian,1407047
4065,B,3511,5,3,victorian,1743766
5199,C,1758,4,2,lodge,448539
3544,C,3861,5,3,victorian,970235
3339,C,1429,2,1,ranch,366711
5645,A,2208,4,2,victorian,560139
2384,B,1573,4,2,lodge,788180
2173,B,3080,5,3,victorian,1531283
3175,B,2678,4,2,victorian,1332945
1106,A,1588,2,1,lodge,406143
3313,A,1352,3,2,ranch,347767
938,A,1121,3,2,ranch,290479
3124,B,4789,7,4,victorian,2374056
5912,A,3558,5,3,victorian,895091
343,B,4921,7,4,victorian,2439132
6964,C,93,1,0,lodge,35231
1692,B,128,1,0,lodge,75407
3985,B,1676,4,2,ranch,838959
707,B,65,1,0,lodge,44348
7127,B,2355,4,2,victorian,1173706
4342,A,19,1,0,lodge,16879
3282,B,1989,4,2,victorian,993268
3908,B,1664,4,2,victorian,833043
5254,A,2648,4,2,ranch,669259
1839,B,1767,4,2,ranch,883822
1841,A,1498,3,2,ranch,383975
4943,C,1073,3,2,ranch,278575
7623,A,1432,2,1,ranch,367455
4893,C,3555,5,3,victorian,894347
4199,B,1775,6,4,victorian,888070
6888,A,841,2,1,lodge,220887
5069,B,1471,2,1,ranch,737658
3880,A,3170,5,3,victorian,798867
2760,A,1088,3,2,lodge,282295
4241,C,793,0,0,lodge,208747
4755,B,754,0,0,lodge,383941
4733,B,3801,7,4,victorian,1886972
7468,A,1905,4,2,victorian,484995
6134,B,1227,2,1,lodge,617366
3075,C,3182,5,3,victorian,801843
2635,A,30,1,0,lodge,19607
4061,B,3247,5,3,victorian,1613614
7244,B,1238,3,2,victorian,622941
6524,A,2908,5,3,victorian,733891
3863,B,4307,6,4,victorian,2136346
3206,B,1383,2,1,lodge,694274
5469,C,1571,4,2,ranch,402163
7048,C,2989,5,3,victorian,753979
2001,A,3351,6,4,victorian,843907
6131,A,1283,2,1,lodge,330503
667,A,1022,2,1,ranch,265775
4529,C,413,1,0,lodge,114591
964,B,1543,4,2,victorian,773390
5804,C,3306,5,3,victorian,832595
2967,C,3465,6,4,victorian,872179
842,A,1420,3,2,victorian,364631
2375,B,1511,3,2,ranch,757530
3600,B,1549,4,2,ranch,776348
5066,C,3217,5,3,victorian,810523
3383,B,1557,3,2,ranch,780208
5919,B,1399,3,2,ranch,702314
3868,C,831,3,2,victorian,218559
6973,A,3459,6,4,victorian,870691
4317,B,3323,7,4,victorian,1651318
7565,A,931,0,0,lodge,242971
4708,B,2883,5,3,victorian,1434162
7115,C,1640,4,2,ranch,419275
1654,C,968,2,1,lodge,252383
460,A,1529,3,2,lodge,391663
5822,B,1106,3,2,ranch,557865
6072,C,1477,2,1,ranch,378615
1110,B,2177,4,2,ranch,1085952
6302,C,3683,6,4,victorian,926243
5593,A,3363,5,3,victorian,846731
6049,C,1420,3,2,victorian,364631
7803,C,1148,3,2,ranch,297175
4284,C,1422,2,1,lodge,364975
2932,A,3218,6,4,victorian,810923
1632,B,307,1,0,lodge,163654
2605,A,2383,5,3,victorian,603691
1925,C,1762,4,2,victorian,449531
2732,B,1041,2,1,ranch,525668
6109,A,765,0,0,lodge,201803
5584,C,2062,4,2,victorian,523931
3721,B,1045,3,2,lodge,527792
5669,C,37,1,0,lodge,21343
7119,B,1397,2,1,lodge,701176
3590,C,2765,5,3,victorian,698427
2893,A,3619,5,3,victorian,910219
2314,B,1335,3,2,victorian,670762
2510,B,384,0,0,lodge,201531
3409,A,1603,3,2,ranch,410015
4892,B,489,1,0,lodge,253380
1132,A,2055,4,2,ranch,522195
4480,C,1129,2,1,lodge,292311
2516,C,1838,4,2,ranch,468379
2452,C,924,3,2,ranch,241623
5561,A,3710,5,3,victorian,932787
880,B,1323,3,2,victorian,664846
267,A,3200,5,3,victorian,806307
3150,C,142,1,0,lodge,47383
5215,C,3494,5,3,victorian,879219
6076,B,3186,6,4,victorian,1583693
7714,C,2036,4,2,ranch,517483
3211,B,1632,3,2,ranch,817183
4676,A,1150,3,2,ranch,297671
6411,B,1953,4,2,victorian,975520
2281,B,2918,5,3,victorian,1451417
2583,A,1349,2,1,victorian,346871
3156,B,1265,3,2,ranch,636252
2661,C,3652,6,4,victorian,918555
3202,A,3186,5,3,victorian,802835
6961,C,1013,2,1,ranch,263543
6443,B,1430,3,2,victorian,717597
3111,B,1441,2,1,lodge,722868
5870,A,2878,6,4,victorian,726603
2113,B,3777,5,3,victorian,1874904
2798,B,1540,4,2,victorian,771911
4311,C,922,3,2,ranch,241127
6172,B,918,2,1,lodge,465029
6391,B,1220,2,1,lodge,613915
3066,B,1783,4,2,victorian,891710
4533,A,4721,6,4,victorian,1183667
3953,C,917,2,1,lodge,239735
2520,B,1185,3,2,ranch,596812
3323,A,3983,6,4,victorian,1000643
3752,B,212,1,0,lodge,116819
3445,B,171,1,0,lodge,96606
6256,B,376,1,0,lodge,197671
7162,B,5372,8,5,victorian,2661627
5513,A,3497,5,3,victorian,879963
1806,B,3684,6,4,victorian,1829207
1062,B,1815,4,2,victorian,907486
